ART CODE,TITLE,TYPE,YEAR,ARTIST,ADDRESS,LOCATION,X,Y,IMAGE_URL,JPG_URL
188,Chile Harvest,monoprint,2001,Gilberto Guzman,3400 University Blvd SE,Airport Rental Car Facility,-106.6257541,35.0403,http://www.flickr.com/photos/abqpublicart/2438410809/in/photostream/,http://farm4.staticflickr.com/3164/2438410809_7bd61e2cce_m.jpg
189,Big Hearted Joy Beasts,wood carvings,1986,Ken Saville,1000 Griegos Road NW,Los Griegos Branch Library,-106.6494661,35.1323,http://www.flickr.com/photos/abqpublicart/2478321077/,http://farm3.staticflickr.com/2349/2478321077_50629e6239_m.jpg
190,Brave Men,bas-reliefs (sculpture),1984,Willard Schroeder,900 Girard SE,Ernie Pyle Branch Library,-106.6131194,35.0702,http://www.flickr.com/photos/abqpublicart/6870719147/,http://farm8.staticflickr.com/7066/6870719147_366aedd632_m.jpg
191,The Last Ride,public sculpture,1990,Fritz Scholder,2000 Mountain Rd NW,Albuquerque Museum,-106.6679641,35.0972,http://www.flickr.com/photos/abqpublicart/2478321189/,http://farm4.staticflickr.com/3253/2478321189_1069c7805d_m.jpg
192,Children Build Community,mosaics (visual works),1998,Glenn Schwaiger,9801 Academy Hills Dr NE,Hubert H. Humphrey Elementary School,-106.5296787,35.1514,http://www.flickr.com/photos/abqpublicart/1030963388/,http://farm2.staticflickr.com/1278/1030963388_3dbeb7f623_m.jpg
193,Lion’s Share,public sculpture,2001,Cynthia Rowland,3400 University Blvd SE,Airport Rental Car Facility,-106.6257541,35.0403,http://www.flickr.com/photos/abqpublicart/2439236908/,http://farm3.staticflickr.com/2301/2439236908_94c72b7ecf_m.jpg
,,,,Mark Rowland,,,,,,
194,Variacion Nuevo Mexico,public sculpture,1989, Sebastian,2000 Mountain Rd NW,Albuquerque Museum,-106.6679641,35.0972,http://www.flickr.com/photos/abqpublicart/2479133088/,http://farm3.staticflickr.com/2148/2479133088_a1f5b7329b_m.jpg
195,Wild Things (Squirrel),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/2421493360/,http://farm4.staticflickr.com/3042/2421493360_25ce8ca6b3_m.jpg
195.01,Wild Things (Ram),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6780633010/in/photostream/,http://farm8.staticflickr.com/7199/6780633010_d2ccb5c8e4_m.jpg
195.02,Wild Things (Wolf),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6780633050/in/photostream/,http://farm8.staticflickr.com/7183/6780633050_bfa91555db_m.jpg
195.03,Wild Things (Deer),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6780633092/in/photostream/,http://farm8.staticflickr.com/7060/6780633092_25bff622fd_m.jpg
195.04,Wild Things (Fish),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6780633144/in/photostream/,http://farm8.staticflickr.com/7037/6780633144_07a54ee25e_m.jpg
195.05,Wild Things (Toad),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6926750711/in/photostream/,http://farm8.staticflickr.com/7040/6926750711_324b5cf0f1_m.jpg
195.06,Wild Things (Buffalo),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6780633210/in/photostream/,http://farm8.staticflickr.com/7187/6780633210_e615d86ca2_m.jpg
195.07,Wild Things (Hummingbird 1),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6926750833/in/photostream/,http://farm8.staticflickr.com/7045/6926750833_844e7713f2_m.jpg
195.08,Wild Things (Hummingbird 2),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6780633368/in/photostream/,http://farm8.staticflickr.com/7205/6780633368_abef173775_m.jpg
195.09,Wild Things (Hare),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6780633420/in/photostream/,http://farm8.staticflickr.com/7185/6780633420_6263c8d83b_m.jpg
195.1,Wild Things (Eagle),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6926751023/in/photostream/,http://farm8.staticflickr.com/7210/6926751023_59f91388c8_m.jpg
195.11,Wild Things (Lizards),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6780633494/in/photostream/,http://farm8.staticflickr.com/7191/6780633494_787aee10cf_m.jpg
195.12,Wild Things (Hawk),wood carvings,1993,Michael Semsch,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/6780633514/in/photostream/,http://farm8.staticflickr.com/7185/6780633514_4748d99b0c_m.jpg
196,Bus Stop and Low Walls,public sculpture,1997,Joan Weissman,"Central, Girard & Monte Vista NE",Nob Hill Triangle Park,-106.6122349,35.0813,http://www.flickr.com/photos/abqpublicart/6871077785/,http://farm8.staticflickr.com/7058/6871077785_1486c2b60d_m.jpg
197,Star,public sculpture,1997,Richard Beckman,"Central, Girard & Monte Vista NE",Nob Hill Triangle Park,-106.6126428,35.0808,http://www.flickr.com/photos/abqpublicart/6780655826/in/photostream,http://farm8.staticflickr.com/7186/6780655826_194bba9efb_m.jpg
198,Mi Jacalito y Mi Comunidad,mosaics (visual works),1997,Esteban Duran,4th Street at Barelas SW,4th St./Barelas Streetscape Improvements,-106.6531175,35.0767,http://www.flickr.com/photos/abqpublicart/2420678329/,http://farm3.staticflickr.com/2284/2420678329_4ab5b45d0b_m.jpg
199,Ahora y Cuando,mosaics,1997,Patricio A. Zamora (PAZ),4th Street at Stover SW,4th St./Barelas Streetscape Improvements,-106.6527372,35.0787,http://www.flickr.com/photos/abqpublicart/6831951021/,http://farm8.staticflickr.com/7020/6831951021_4fab622133_m.jpg
200,Kolowisi,public sculpture,1983,Andrew Shows,Lomas at 8th St. NW,Lomas at 8th Street NW,-106.6556453,35.0918,http://www.flickr.com/photos/abqpublicart/2478321353/,http://farm3.staticflickr.com/2128/2478321353_da74d83208_m.jpg
202,Historical Timeline of Books,mural paintings (visual works),1996,Diana Stetson,423 Central Ave NE,Special Collections Library,-106.6421777,35.0836,http://www.flickr.com/photos/abqpublicart/1030111983/,http://farm2.staticflickr.com/1041/1030111983_d89e36d5ef_m.jpg
203,East Central Mosaics (Home on the Rainbow),mosaics (visual works),1996,Robert Stout,302 San Pablo SE,East Central Center for Family & Community Services,-106.5630647,35.0738,http://www.flickr.com/photos/abqpublicart/2439175860/,http://farm4.staticflickr.com/3165/2439175860_bfd6174e61_m.jpg
203.01,East Central Mosaics (March of the Flowers),mosaics (visual works),1996,Robert Stout,306 San Pablo SE,East Central Center for Family & Community Services,-106.5632614,35.0728,http://www.flickr.com/photos/abqpublicart/6926782129/in/photostream,http://farm8.staticflickr.com/7183/6926782129_8b730ac09c_m.jpg
203.02,East Central Mosaics (Pinwheel),mosaics (visual works),1996,Robert Stout,306 San Pablo SE,East Central Center for Family & Community Services,-106.5637513,35.0732,http://www.flickr.com/photos/abqpublicart/6926782165/in/photostream,http://farm8.staticflickr.com/7196/6926782165_f47db4c61c_m.jpg
204,Palo Duro Mosaic,Mosaic,1994,Robert Stout,5221 Palo Duro NE,Palo Duro Senior Center,-106.5849155,35.1246,http://www.flickr.com/photos/abqpublicart/1030112049/,http://farm2.staticflickr.com/1318/1030112049_288969a272_m.jpg
205,Gates to Sculpture Garden,gates,1996,John Suttman,2000 Mountain Rd NW,Albuquerque Museum,-106.6679641,35.0972,http://www.flickr.com/photos/abqpublicart/2478321445/,http://farm4.staticflickr.com/3193/2478321445_d5860558a2_m.jpg
206,"Pentaceratops Sternbergii (aka ""Spike"")",public sculpture,1985,David Thomas,1801 Mountain Rd NW,Natural History Museum,-106.6651028,35.0984,http://www.flickr.com/photos/abqpublicart/2479133298/,http://farm4.staticflickr.com/3164/2479133298_ce941172f8_m.jpg
207,"Albertosaurus Sternbergii (aka ""Alberta"")",public sculpture,1987,David Thomas,1801 Mountain Rd NW,Natural History Museum,-106.6651028,35.0984,http://www.flickr.com/photos/abqpublicart/2478321577/in/photostream/,http://farm3.staticflickr.com/2262/2478321577_e383d727ff_m.jpg
208,Historia de Barelas,Tapestry,1989,Helen Thompson,714 Seventh St SW,Barelas Senior Multi-Service Center,-106.6558775,35.0789,http://www.flickr.com/photos/abqpublicart/6264395167/,http://farm7.staticflickr.com/6158/6264395167_628c7cc00f_m.jpg
209,Sharing the Joy of a New Discovery,public sculpture,1996,Alice Thompson,8205 Apache Ave NE,Wyoming Branch Library ,-106.5532206,35.108,http://www.flickr.com/photos/abqpublicart/6264405715/,http://farm7.staticflickr.com/6049/6264405715_2e66449648_m.jpg
,,,,Wes Thompson,,,,,,
210,To Serve & Protect,public sculpture,1984,Storm Townsend,8201 Osuna Rd NE,NE Heights Police Substation,-106.5525027,35.1379,http://www.flickr.com/photos/abqpublicart/1030112113/,http://farm2.staticflickr.com/1266/1030112113_2fbc7ccc0e_m.jpg
211,Kimo the Cat,public sculpture,1999,Michele VandenHeuvel,8920 Lomas Blvd. NE,Eastside Animal Care Center,-106.544979,35.0863,http://www.flickr.com/photos/abqpublicart/6926792621/,http://farm8.staticflickr.com/7065/6926792621_a9182d4036_m.jpg
212,Dawn Light,public sculpture,1982,Ed Vega,San Mateo & Hannett Ave NE,San Mateo Mini Park,-106.5860106,35.0975,http://www.flickr.com/photos/abqpublicart/1030963812/,http://farm2.staticflickr.com/1088/1030963812_602b44b9a4_m.jpg
213,Historic Railing Design,gates,2000,Jim Crane,100 First Street SW,Alvarado Transportation Center,-106.6476614,35.0839,http://www.flickr.com/photos/abqpublicart/2420678377/,http://farm4.staticflickr.com/3265/2420678377_714f18d129_m.jpg
214,A Tradition of Public Transportation in Albuquerque,Painting (visual works),1989,Eric Velhagen,Central Ave and First Street SW,Alvarado Transportation Center,-106.648062,35.0841,http://www.flickr.com/photos/abqpublicart/6836595439/,http://farm8.staticflickr.com/7034/6836595439_d5cb2d2dcd_m.jpg
215,Santa Madre Tierra y su Alma,mural paintings (visual works),1992,Frederico Vigil,2000 Mountain Rd NW, Albuquerque Museum,-106.6687057,35.0981,http://www.flickr.com/photos/abqpublicart/2479133388/,http://farm3.staticflickr.com/2036/2479133388_6691947336_m.jpg
216,Cone 10,public sculpture,1994,Tom Waldron,501Copper NW,Main Library ,-106.6532516,35.0862,http://www.flickr.com/photos/abqpublicart/3093717552/,http://farm4.staticflickr.com/3113/3093717552_62a34af7f9_m.jpg
217,Alligator Vase,public sculpture,1992,Tom Waldron,908 Eastridge DR NE,Lomas Tramway Library ,-106.4978478,35.0859,http://www.flickr.com/photos/abqpublicart/1030963870/,http://farm2.staticflickr.com/1326/1030963870_325ab23b84_m.jpg
218,“Five Stones of Elena Gallegos” Memorial,public sculpture,1982,Billie Walters,Elena Gallegos Open Space and Simms Park Rd. NE,Elena Gallegos Open Space ,-106.4735774,35.1617,http://www.flickr.com/photos/abqpublicart/1030112375/in/photostream/,http://farm2.staticflickr.com/1112/1030112375_d9243815a6_m.jpg
219,Ceramic Tile Mural,mosaics (visual works),1986,Joan Weissman,4645 Pitt NE,Bear Canyon Senior Center,-106.5306,35.1341,http://www.flickr.com/photos/abqpublicart/1030112581/in/photostream/,http://farm2.staticflickr.com/1398/1030112581_fdf618683a_m.jpg
220,Arc - 28,public sculpture,2001, Rivet,10100 Lomas Blvd NE,Los Altos Skate Park,-106.5378722,35.086,http://www.flickr.com/photos/abqpublicart/6871875013/,http://farm8.staticflickr.com/7052/6871875013_d1ec7e5db4_m.jpg
221,Nob Hill Gateway,public sculpture,1993,Joan Weissman,Central Ave & Washington NE,Central Ave & Washington NE,-106.6133148,35.0812,http://www.flickr.com/photos/abqpublicart/6871139035/,http://farm8.staticflickr.com/7187/6871139035_ac871cdd7b_m.jpg
222,Nob Hill Gateway,architecture,1993,Terry Conrad,Central Ave & Girard NE,Nob Hill Triangle Park,-106.5953365,35.0788,http://www.flickr.com/photos/abqpublicart/6780723678/in/photostream,http://farm8.staticflickr.com/7198/6780723678_003252dca1_m.jpg
223,La Pared de Imagenes (The Wall of Images),public sculpture,1996,Byron Wickstrom,71st St. and Unser Blvd. NW,Unser Roadway,-106.7200465,35.1302,http://www.flickr.com/photos/abqpublicart/2478321679/,http://farm3.staticflickr.com/2335/2478321679_32783d6e67_m.jpg
224,Netherwood Habitat,public sculpture,2000,Susan Wink,Cutler Ave at Princeton & Apache Ct NE,Netherwood Storm Drainage Detention Basin,-106.6168219,35.105,http://www.flickr.com/photos/abqpublicart/1030964138/,http://farm2.staticflickr.com/1181/1030964138_09016f9eb6_m.jpg
225,Mountain Waves,public sculpture,1986,David Witherspoon,Menaul at Punta de Vista NE,Piedra Lisa Park,-106.4913409,35.1076,http://www.flickr.com/photos/abqpublicart/1030964320/in/photostream/,http://farm2.staticflickr.com/1099/1030964320_52d06510fe_m.jpg
226,"Police Officers Memorial ""Beyond the Call""",public sculpture,1991,Bill Worthen,8201 Osuna NE,Xeriscape Garden Park,-106.5525027,35.1379,http://www.flickr.com/photos/abqpublicart/1030964368/in/photostream/,http://farm2.staticflickr.com/1104/1030964368_a6bceb135c_m.jpg
227,Morning Allegory,mural paintings (visual works),1996,Nancy Young,Menaul & Punta de Vista NE,Piedra Lisa Dam,-106.4910775,35.108,http://www.flickr.com/photos/abqpublicart/1030113225/in/photostream/,http://farm2.staticflickr.com/1136/1030113225_b0db2c9e19_m.jpg
228, Mediterranean Conservatory Mural,mural paintings (visual works),1996,Claudia Baragiola,2601 Central Ave NW,Botanic Garden,-106.6808887,35.0927,http://www.flickr.com/photos/abqpublicart/2478321775/,http://farm4.staticflickr.com/3041/2478321775_c671ca4b39_m.jpg
229,Under the Portal of Santa Fe,Painting (visual works),1988,Elias Rivera,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456693015/,http://farm3.staticflickr.com/2173/2456693015_a8d9904260_m.jpg
230,Jubilee,Painting,1996,Garo Antreasian,7521 Carmel NE,North Domingo Baca Multigenerational Center,-106.561439,35.177307,http://www.flickr.com/photos/abqpublicart/6871885561/,http://farm8.staticflickr.com/7036/6871885561_cd9efe2636_m.jpg
231,Kokobello I,Painting (visual works),1996,Garo Antreasian,7521 Carmel NE,North Domingo Baca Multigenerational Center,-106.561439,35.177307,http://www.flickr.com/photos/abqpublicart/6871679015/,http://farm8.staticflickr.com/7040/6871679015_3eb3690e27_m.jpg
232.02,The Rio Wildlife (Pelican),public sculpture,1996,O.K. Harris,2601 Central Ave NW,Rio Grande Aquarium,-106.6791604,35.0931,http://www.flickr.com/photos/abqpublicart/6780737652/in/photostream,http://farm8.staticflickr.com/7057/6780737652_7fae6f57b8_m.jpg
232.03,The Rio Wildlife (Turtle),public sculpture,1996,O.K. Harris,2601 Central Ave NW,Rio Grande Aquarium,-106.6791604,35.0931,http://www.flickr.com/photos/abqpublicart/6926860887/in/photostream,http://farm8.staticflickr.com/7179/6926860887_c33840cf0a_m.jpg
233,Ark,Work on paper,1996,Garo Antreasian,7521 Carmel NE,North Domingo Baca Multigenerational Center,-106.561439,35.177307,http://www.flickr.com/photos/abqpublicart/2514376970/,http://farm4.staticflickr.com/3082/2514376970_1941d15a69_m.jpg
234,Large Sculptural Form,Works on Paper,1996,Garo Antreasian,7521 Carmel NE,North Domingo Baca Multigenerational Center,-106.561439,35.177307,http://www.flickr.com/photos/abqpublicart/6871718705/,http://farm8.staticflickr.com/7037/6871718705_e7ccafb501_m.jpg
235,Ramagir-A ,Work on Paper,1996,Garo Antreasian,7521 Carmel NE,NDB Multicultural Center ,-106.561439,35.177307,http://www.flickr.com/photos/abqpublicart/6871710343/,http://farm8.staticflickr.com/7186/6871710343_5be70a06e2_m.jpg
237,Construction with Chacmol,Painting (visual works),2000,Mary Wood,3400 University Blvd SE,Airport Rental Car Facility,-106.6257541,35.0403,http://www.flickr.com/photos/abqpublicart/2438410963/,http://farm3.staticflickr.com/2008/2438410963_a4558e25dc_m.jpg
238, Rosalie Doolittle Fountain,Fountains,1996,Shel Neymark,2601 Central Ave NW,Botanic Garden,-106.6808887,35.0927,http://www.flickr.com/photos/abqpublicart/2479133628/,http://farm3.staticflickr.com/2084/2479133628_7830d3cb12_m.jpg
241,Emerging Madonna I,public sculpture,2001,Artis Lane,3400 University Blvd SE,Airport Rental Car Facility,-106.6257541,35.0403,http://www.flickr.com/photos/abqpublicart/6870916793/,http://farm8.staticflickr.com/7064/6870916793_5f24cdc1d3_m.jpg
242,Blackened Clay,public sculpture,1998,Veloy Vigil,500 Lomas NE,Edith and Lomas Nichos (near Martineztown),-106.6401941,35.0897,http://www.flickr.com/photos/abqpublicart/6871051069/,http://farm8.staticflickr.com/7199/6871051069_d5b204a8cb_m.jpg
243,Nichos with Tile #1,public sculpture,1998,Esteban Duran,500 Lomas NE,"Edith and Lomas Nichos, SE corner of Lomas and Edith (near Martineztown)",-106.6401941,35.0897,http://www.flickr.com/photos/abqpublicart/6871509161/,http://farm8.staticflickr.com/7051/6871509161_6d1d304873_m.jpg
243.01,Nichos with Tile #2,public sculpture,1998,Esteban Duran,500 Lomas NE,Edith and Lomas Nichos SW corner of Lomas and Edith (near Martineztown),-106.6408249,35.0897,http://www.flickr.com/photos/abqpublicart/6871555525/in/photostream/,http://farm8.staticflickr.com/7051/6871555525_5d6e244aea_m.jpg
244,Illustration,collages (visual works),1982,Jackie St. Aubyn,501 Copper NW, Main Library,-106.6532516,35.0862,http://www.flickr.com/photos/abqpublicart/2486731711/,http://farm4.staticflickr.com/3035/2486731711_fd4899ed71_m.jpg
245,Illustration,drawings (visual works),1983,Nick Abdalla,501 Copper NW,Main Library,-106.6532516,35.0862,http://www.flickr.com/photos/abqpublicart/6926902221/in/photostream,http://farm8.staticflickr.com/7055/6926902221_4516f5c43f_m.jpg
246,Illustration,drawings (visual works),1983,Chris  Bull,501 Copper NW,Main Library,-106.6532516,35.0862,http://www.flickr.com/photos/abqpublicart/2486731787/,http://farm4.staticflickr.com/3090/2486731787_e00bdfa2bf_m.jpg
